uniqueID	drugName	review	date
97136	Ambien	"Ambien works well for me, I take 5 mg. Some nights if husband is snoring very loud I need 10 mg. I take it only when needed, like traveling or maybe twice a month. My problem is the next night I will not sleep without Ambien I have to have some wine to relax me, then I&#039;ll sleep, next night I am fine."	24-Jun-11
141722	Escitalopram	"I am 21 and was recently on this medicine for 4 months. I was prescribed Lexapro, it helped in more ways than one.  I&#039;ve always dealt with daily anxiety, but I had never known any other way.  A single worry could ruin the entire day.  While on Lexapro, it raised my emotional state to where it needed to be and also suppressed my anxiety. It was nice to be giddy and to care about people again.  No weight gain/loss to be noted, but it made me very tired and disrupted my sleep.  Woke up about 3 times a night compared to my usual zero, and my dreams were vivid and disturbing.  Don&#039;t go off cold turkey, even if your mood stays positive, there are physical withdrawals such as hand-eye coordination off, headaches, shakiness, clumsiness. Good luck!"	11-Feb-12
214542	Escitalopram	"Wasn&#039;t sleeping well and was having career-related anxiety.  I went to my PCP and he put me on Ambien and Lexapro.  I was very concerned about effect Lexapro would have on me, but I went ahead and started it.  First day I was a little tingly but no other immediate physical response.  The next morning I woke up retching/dry heaving.  I spent the whole day having hot and cold spells.  My ears were burning.  My head felt congested but without any sinus issues.  I was severely agitated/restless.  I couldn&#039;t sit still.  Felt sick all day.  I took the pill again the second morning (yesterday), but today woke up retching again.  Still very restless with some twitching of arms and legs.  Didn&#039;t take the medicine again today."	13-Nov-17
71629	Tramadol	"I have excruciating pain due to Psoriatic Arthritis (hip joints) and Recurring Painful Sciatica due to my Lumbar issues (herniated L2-3; bulged L3-4, L4-5, L5-S1,; borderline stenosis L2-3; 5mm perineural cyst L3-4). My PC sent me to a pain management specialist, who prescribed me to BUTRAN skin patch 5 micro-gram which never worked to reduce pain.  The instruction was to start TRAMADOL-HCL 50mg per day, 7 days after Butran. &quot; Only 4 days&quot;  into TRAMADOL, I woke up in the morning with stabbing pain in my right eye. My upper right eyelid was warm to the touch with tears in it. In the mirror, it was reddish color and swelled up. Called the doctor immediately. Without reducing it actually increased pain."	25-Oct-17
138776	Phentermine	"I am a 27 year old 5&#039;2 women. My weight started at 242lbs on March 1st. I lost 8lbs in a month teaching myself how to eat right. I just went to the doctor on April 21st and he gave me Adipex for 30 days. I started taking it on the 22nd and today is the 25th and I have lost 7lbs in 4 days. I do have dry mouth, nausea, headache at night and have trouble sleeping. I don&#039;t have that burst of energy I hear so many talk about. I have not started working out yet, but tonight I will start that. I too do not crave sweets and I also am a huge coke drinker and I haven&#039;t wanted one since I started. All I want is water and that&#039;s a good thing. This is my first time taking Adipex and so far I am very happy with it."	25-Apr-11
128599	Phentermine	"Have been on phenomine 30MG now for the past 4 days and have lost 4 lbs. I have been having dry mouth. my starting weight was 270lbs. I&#039;ll post an update in 21days."	25-May-15
64189	Sertraline	"My depression and anxiety left me house bound and unable to pull myself out of bed, incapable of getting into the shower and basic everyday tasks. I&#039;m 1 week into my Zoloft prescription and feeling lows and peaks of the medication. Today is tough which is why I found this site to see how you all feel. Does anyone feel like huge surge of depression? I don&#039;t understand the overwhelming feelings today out of the blue?"	7-Mar-17
139176	Phentermine	"I&#039;m 5&#039;4 and topped the scales at 265lbs.  I started taking Adipex and it really has helped me out alot.  I started taking it 5 weeks ago and now I weigh 225lbs.  I have more energy and my clothes are beginning to fit me better.   I actually went from a size 20 to a 18.  I&#039;m excited and ready to lose the rest of my the weight."	11-Sep-08
127790	Phentermine	"After a bad break up &amp; a hard time at work, put on 40 pounds over 7 months but then I went from 314# to 219# over 2 years. Then things got crazy again and I went from 219 to 259 on 2/17/17 when I got weighed at the dr&#039;s office. He knew how hard I worked to drop those original 96 pounds &amp; wanted to get me back on track. Started Phentermine 37.5 on 2/20, it has been 5 days &amp; I&#039;m down 8.6 pounds. Suppresses my appetite, don&#039;t want to snack or crave junk food. I have to literally make myself eat -- unfamiliar territory after my gluttony these last 7 months! Drinking 128 oz  of water a day. Meals are lean &amp; around 800 calories. Side effects: Insomnia &amp; mild constipation. Hoping it continues this way -- would love to drop 30 pounds at my 1 month mark!"	25-Feb-17
128022	Phentermine	"I have been on Phentermine 30mg for 28 days as of today I have lost 20lbs. Only side effect I&#039;m having is constipation. So with that being said I&#039;m very happy with outcome.. Exciting to see what the next month on them will bring since I can only get Rx for 3 months on then 3 off. Starting Weight 274 Currnet Weight 254 Goal Weight 200"	19-Aug-16
96257	Sertraline	"I have been taking this medicine for a little over 2mths and I have notice a big difference in my behavior. I laugh a lot more now and talk in a group more and today I was able to go shopping to two different stores and sign up for the gym all by myself and not feel like everyone is talking or staring at me. I even was able to talk to people in the store and not feel funny. I hope this lasts because I kind of like getting out by myself although I still have to push myself to do things, overall I am thankful for this medicine."	28-Feb-12
72587	Tramadol	"I have arthritis in most joints and back and neck pain.  I have used Tramadol for 2 years now. It was life changing in the way it relieved pain without nasty side effects of  hydrocodone (I got very irritable when it wore off). Seems to be taking higher dosage for less relief but still would rather continue the tramadol and use something for breakthrough pain on physical work days. If you experience nausea try a lower dose and work up to more. Stick with it,  the nausea went away for me. When I forget a day or so and go back to it I sometimes get nausea again."	13-Sep-10
